sale_id,sale_date,customer_id,product_id,region_id,quantity,unit_price,discount,total_sale,product_name,category,product_price,stock_quantity,first_name,last_name,email,gender,age,loyalty_status,signup_date,customer_region,sale_region,subregion,year,quarter,month,month_name,day,day_of_week,day_name
2023-000208,2023-09-29,95,12,2,1,19.99,0.0,19.99,,,,,,,,,,,,,,,2023,3,9,September,29,5,Friday
2023-000209,2023-09-30,48,6,1,3,12.99,0.1,35.07,,,,,,,,,,,,,,,2023,3,9,September,30,6,Saturday
2023-000210,2023-10-01,44,7,2,1,14.5,0.05,13.78,,,,,,,,,,,,,,,2023,4,10,October,1,0,Sunday
2023-000211,2023-10-02,89,12,3,2,19.99,0.1,35.98,,,,,,,,,,,,,,,2023,4,10,October,2,1,Monday
2023-000212,2023-10-03,56,6,1,3,12.99,0.1,35.07,,,,,,,,,,,,,,,2023,4,10,October,3,2,Tuesday
2023-000213,2023-10-04,78,10,4,1,27.99,0.05,26.59,,,,,,,,,,,,,,,2023,4,10,October,4,3,Wednesday
2023-000214,2023-10-05,22,3,2,1,9.99,0.0,9.99,,,,,,,,,,,,,,,2023,4,10,October,5,4,Thursday
2023-000215,2023-10-06,91,15,3,1,24.99,0.1,22.49,,,,,,,,,,,,,,,2023,4,10,October,6,5,Friday
2023-000216,2023-10-07,47,8,1,2,13.49,0.05,25.63,,,,,,,,,,,,,,,2023,4,10,October,7,6,Saturday
2023-000217,2023-10-08,63,11,4,3,21.99,0.1,59.37,,,,,,,,,,,,,,,2023,4,10,October,8,0,Sunday
2023-000218,2023-10-09,19,2,2,1,8.99,0.0,8.99,,,,,,,,,,,,,,,2023,4,10,October,9,1,Monday
2023-000219,2023-10-10,104,9,3,1,17.49,0.0,17.49,,,,,,,,,,,,,,,2023,4,10,October,10,2,Tuesday
2023-000220,2023-10-11,72,14,1,1,34.99,0.1,31.49,,,,,,,,,,,,,,,2023,4,10,October,11,3,Wednesday
2023-000221,2023-10-12,28,5,4,2,15.99,0.05,30.38,,,,,,,,,,,,,,,2023,4,10,October,12,4,Thursday
2023-000222,2023-10-13,84,7,2,3,14.5,0.1,39.15,,,,,,,,,,,,,,,2023,4,10,October,13,5,Friday
2023-000223,2023-10-14,33,3,1,1,9.99,0.0,9.99,,,,,,,,,,,,,,,2023,4,10,October,14,6,Saturday
2023-000224,2023-10-15,59,12,3,1,19.99,0.05,18.99,,,,,,,,,,,,,,,2023,4,10,October,15,0,Sunday
2023-000225,2023-10-16,102,6,4,2,12.99,0.1,23.38,,,,,,,,,,,,,,,2023,4,10,October,16,1,Monday
2023-000226,2023-10-17,41,10,2,1,27.99,0.0,27.99,,,,,,,,,,,,,,,2023,4,10,October,17,2,Tuesday
2023-000227,2023-10-18,75,1,1,1,6.99,0.0,6.99,,,,,,,,,,,,,,,2023,4,10,October,18,3,Wednesday
2023-000228,2023-10-19,53,4,3,1,29.99,0.05,28.49,,,,,,,,,,,,,,,2023,4,10,October,19,4,Thursday
2023-000229,2023-10-20,66,8,2,1,13.49,0.0,13.49,,,,,,,,,,,,,,,2023,4,10,October,20,5,Friday
2023-000230,2023-10-21,14,15,4,1,24.99,0.1,22.49,,,,,,,,,,,,,,,2023,4,10,October,21,6,Saturday
2023-000231,2023-10-22,87,3,1,2,9.99,0.05,18.98,,,,,,,,,,,,,,,2023,4,10,October,22,0,Sunday
2023-000232,2023-10-23,32,7,3,1,14.5,0.05,13.78,,,,,,,,,,,,,,,2023,4,10,October,23,1,Monday
2023-000233,2023-10-24,95,12,2,1,19.99,0.0,19.99,,,,,,,,,,,,,,,2023,4,10,October,24,2,Tuesday
2023-000234,2023-10-25,48,6,1,3,12.99,0.1,35.07,,,,,,,,,,,,,,,2023,4,10,October,25,3,Wednesday
2023-000235,2023-10-26,21,10,4,1,27.99,0.05,26.59,,,,,,,,,,,,,,,2023,4,10,October,26,4,Thursday
2023-000236,2023-10-27,77,2,3,1,8.99,0.0,8.99,,,,,,,,,,,,,,,2023,4,10,October,27,5,Friday
2023-000237,2023-10-28,58,14,2,1,34.99,0.1,31.49,,,,,,,,,,,,,,,2023,4,10,October,28,6,Saturday
2023-000238,2023-10-29,36,5,1,2,15.99,0.05,30.38,,,,,,,,,,,,,,,2023,4,10,October,29,0,Sunday
2023-000239,2023-10-30,103,3,4,1,9.99,0.0,9.99,,,,,,,,,,,,,,,2023,4,10,October,30,1,Monday
2023-000240,2023-10-31,44,11,2,1,21.99,0.0,21.99,,,,,,,,,,,,,,,2023,4,10,October,31,2,Tuesday
2023-000241,2023-11-01,69,8,3,1,13.49,0.0,13.49,,,,,,,,,,,,,,,2023,4,11,November,1,3,Wednesday
2023-000242,2023-11-02,17,4,1,1,29.99,0.1,26.99,,,,,,,,,,,,,,,2023,4,11,November,2,4,Thursday
2023-000243,2023-11-03,92,6,4,2,12.99,0.1,23.38,,,,,,,,,,,,,,,2023,4,11,November,3,5,Friday
2023-000244,2023-11-04,50,9,3,1,17.49,0.0,17.49,,,,,,,,,,,,,,,2023,4,11,November,4,6,Saturday
2023-000245,2023-11-05,81,12,2,1,19.99,0.0,19.99,,,,,,,,,,,,,,,2023,4,11,November,5,0,Sunday
2023-000246,2023-11-06,27,7,1,3,14.5,0.1,39.15,,,,,,,,,,,,,,,2023,4,11,November,6,1,Monday
2023-000247,2023-11-07,73,3,4,1,9.99,0.0,9.99,,,,,,,,,,,,,,,2023,4,11,November,7,2,Tuesday
2023-000248,2023-11-08,11,15,2,1,24.99,0.1,22.49,,,,,,,,,,,,,,,2023,4,11,November,8,3,Wednesday
2023-000249,2023-11-09,64,10,3,1,27.99,0.0,27.99,,,,,,,,,,,,,,,2023,4,11,November,9,4,Thursday
2023-000250,2023-11-10,108,1,1,2,6.99,0.0,13.98,,,,,,,,,,,,,,,2023,4,11,November,10,5,Friday
2023-000251,2023-11-11,40,8,4,1,13.49,0.0,13.49,,,,,,,,,,,,,,,2023,4,11,November,11,6,Saturday
2023-000252,2023-11-12,55,14,2,1,34.99,0.1,31.49,,,,,,,,,,,,,,,2023,4,11,November,12,0,Sunday
2023-000253,2023-11-13,29,5,3,1,15.99,0.0,15.99,,,,,,,,,,,,,,,2023,4,11,November,13,1,Monday
2023-000254,2023-11-14,84,7,2,2,14.5,0.1,26.1,,,,,,,,,,,,,,,2023,4,11,November,14,2,Tuesday
2023-000255,2023-11-15,33,12,1,1,19.99,0.0,19.99,,,,,,,,,,,,,,,2023,4,11,November,15,3,Wednesday
2023-000256,2023-11-16,91,6,3,3,12.99,0.1,35.07,,,,,,,,,,,,,,,2023,4,11,November,16,4,Thursday
2023-000257,2023-11-17,47,4,4,1,29.99,0.05,28.49,,,,,,,,,,,,,,,2023,4,11,November,17,5,Friday
2023-000258,2023-11-18,63,3,2,1,9.99,0.0,9.99,,,,,,,,,,,,,,,2023,4,11,November,18,6,Saturday
2023-000259,2023-11-19,19,10,1,1,27.99,0.05,26.59,,,,,,,,,,,,,,,2023,4,11,November,19,0,Sunday
2023-000260,2023-11-20,72,8,3,1,13.49,0.0,13.49,,,,,,,,,,,,,,,2023,4,11,November,20,1,Monday
2023-000261,2023-11-21,28,15,4,1,24.99,0.1,22.49,,,,,,,,,,,,,,,2023,4,11,November,21,2,Tuesday
2023-000262,2023-11-22,58,6,2,2,12.99,0.05,24.68,,,,,,,,,,,,,,,2023,4,11,November,22,3,Wednesday
2023-000263,2023-11-23,41,9,1,1,17.49,0.0,17.49,,,,,,,,,,,,,,,2023,4,11,November,23,4,Thursday
2023-000264,2023-11-24,75,12,3,1,19.99,0.0,19.99,,,,,,,,,,,,,,,2023,4,11,November,24,5,Friday
2023-000265,2023-11-25,53,7,4,3,14.5,0.1,39.15,,,,,,,,,,,,,,,2023,4,11,November,25,6,Saturday
2023-000266,2023-11-26,66,3,2,1,9.99,0.0,9.99,,,,,,,,,,,,,,,2023,4,11,November,26,0,Sunday
2023-000267,2023-11-27,14,10,1,1,27.99,0.0,27.99,,,,,,,,,,,,,,,2023,4,11,November,27,1,Monday
2023-000268,2023-11-28,87,2,3,1,8.99,0.0,8.99,,,,,,,,,,,,,,,2023,4,11,November,28,2,Tuesday
2023-000269,2023-11-29,32,14,4,1,34.99,0.1,31.49,,,,,,,,,,,,,,,2023,4,11,November,29,3,Wednesday
2023-000270,2023-11-30,95,5,1,2,15.99,0.05,30.38,,,,,,,,,,,,,,,2023,4,11,November,30,4,Thursday
2023-000271,2023-12-01,48,11,2,1,21.99,0.0,21.99,,,,,,,,,,,,,,,2023,4,12,December,1,5,Friday
2023-000272,2023-12-02,21,8,3,1,13.49,0.0,13.49,,,,,,,,,,,,,,,2023,4,12,December,2,6,Saturday
2023-000273,2023-12-03,77,4,1,1,29.99,0.05,28.49,,,,,,,,,,,,,,,2023,4,12,December,3,0,Sunday
2023-000274,2023-12-04,58,6,4,1,12.99,0.0,12.99,,,,,,,,,,,,,,,2023,4,12,December,4,1,Monday
2023-000275,2023-12-05,36,9,2,1,17.49,0.0,17.49,,,,,,,,,,,,,,,2023,4,12,December,5,2,Tuesday
2023-000276,2023-12-06,103,12,3,1,19.99,0.0,19.99,,,,,,,,,,,,,,,2023,4,12,December,6,3,Wednesday
2023-000277,2023-12-07,44,7,2,2,14.5,0.05,27.55,,,,,,,,,,,,,,,2023,4,12,December,7,4,Thursday
2023-000278,2023-12-08,89,10,3,1,27.99,0.0,27.99,,,,,,,,,,,,,,,2023,4,12,December,8,5,Friday
2023-000279,2023-12-09,56,3,1,1,9.99,0.0,9.99,,,,,,,,,,,,,,,2023,4,12,December,9,6,Saturday
2023-000280,2023-12-10,78,12,4,1,19.99,0.1,17.99,,,,,,,,,,,,,,,2023,4,12,December,10,0,Sunday
2023-000281,2023-12-11,22,6,2,3,12.99,0.1,35.07,,,,,,,,,,,,,,,2023,4,12,December,11,1,Monday
2023-000282,2023-12-12,91,15,3,1,24.99,0.05,23.74,,,,,,,,,,,,,,,2023,4,12,December,12,2,Tuesday
2023-000283,2023-12-13,47,8,1,2,13.49,0.0,26.98,,,,,,,,,,,,,,,2023,4,12,December,13,3,Wednesday
2023-000284,2023-12-14,63,11,4,1,21.99,0.0,21.99,,,,,,,,,,,,,,,2023,4,12,December,14,4,Thursday
2023-000285,2023-12-15,19,2,2,1,8.99,0.0,8.99,,,,,,,,,,,,,,,2023,4,12,December,15,5,Friday
2023-000286,2023-12-16,104,9,3,1,17.49,0.0,17.49,,,,,,,,,,,,,,,2023,4,12,December,16,6,Saturday
2023-000287,2023-12-17,72,14,1,1,34.99,0.1,31.49,,,,,,,,,,,,,,,2023,4,12,December,17,0,Sunday
2023-000288,2023-12-18,28,5,4,2,15.99,0.05,30.38,,,,,,,,,,,,,,,2023,4,12,December,18,1,Monday
2023-000289,2023-12-19,84,7,2,3,14.5,0.1,39.15,,,,,,,,,,,,,,,2023,4,12,December,19,2,Tuesday
2023-000290,2023-12-20,33,3,1,1,9.99,0.0,9.99,,,,,,,,,,,,,,,2023,4,12,December,20,3,Wednesday
2023-000291,2023-12-21,59,12,3,1,19.99,0.05,18.99,,,,,,,,,,,,,,,2023,4,12,December,21,4,Thursday
2023-000292,2023-12-22,102,6,4,2,12.99,0.05,24.68,,,,,,,,,,,,,,,2023,4,12,December,22,5,Friday
2023-000293,2023-12-23,41,10,2,1,27.99,0.0,27.99,,,,,,,,,,,,,,,2023,4,12,December,23,6,Saturday
2023-000294,2023-12-24,75,1,1,1,6.99,0.0,6.99,,,,,,,,,,,,,,,2023,4,12,December,24,0,Sunday
2023-000295,2023-12-25,53,4,3,1,29.99,0.0,29.99,,,,,,,,,,,,,,,2023,4,12,December,25,1,Monday
2023-000296,2023-12-26,66,8,2,1,13.49,0.0,13.49,,,,,,,,,,,,,,,2023,4,12,December,26,2,Tuesday
2023-000297,2023-12-27,14,15,4,1,24.99,0.1,22.49,,,,,,,,,,,,,,,2023,4,12,December,27,3,Wednesday
2023-000298,2023-12-28,87,3,1,2,9.99,0.05,18.98,,,,,,,,,,,,,,,2023,4,12,December,28,4,Thursday
2023-000299,2023-12-29,32,7,3,1,14.5,0.05,13.78,,,,,,,,,,,,,,,2023,4,12,December,29,5,Friday
2023-000300,2023-12-30,95,12,2,1,19.99,0.0,19.99,,,,,,,,,,,,,,,2023,4,12,December,30,6,Saturday
2023-000301,2023-12-31,48,6,1,3,12.99,0.1,35.07,,,,,,,,,,,,,,,2023,4,12,December,31,0,Sunday
2024-000001,2024-01-01,44,7,2,1,14.5,0.05,13.78,,,,,,,,,,,,,,,2024,1,1,January,1,1,Monday
2024-000002,2024-01-02,89,12,3,2,19.99,0.05,37.98,,,,,,,,,,,,,,,2024,1,1,January,2,2,Tuesday
2024-000003,2024-01-03,56,6,1,3,12.99,0.1,35.07,,,,,,,,,,,,,,,2024,1,1,January,3,3,Wednesday
2024-000004,2024-01-04,78,10,4,1,27.99,0.05,26.59,,,,,,,,,,,,,,,2024,1,1,January,4,4,Thursday
2024-000005,2024-01-05,22,3,2,1,9.99,0.0,9.99,,,,,,,,,,,,,,,2024,1,1,January,5,5,Friday
2024-000006,2024-01-06,91,15,3,1,24.99,0.1,22.49,,,,,,,,,,,,,,,2024,1,1,January,6,6,Saturday
2024-000007,2024-01-07,47,8,1,2,13.49,0.05,25.63,,,,,,,,,,,,,,,2024,1,1,January,7,0,Sunday
2024-000008,2024-01-08,63,11,4,3,21.99,0.1,59.37,,,,,,,,,,,,,,,2024,1,1,January,8,1,Monday
2024-000009,2024-01-09,19,2,2,1,8.99,0.0,8.99,,,,,,,,,,,,,,,2024,1,1,January,9,2,Tuesday
2024-000010,2024-01-10,104,9,3,1,17.49,0.0,17.49,,,,,,,,,,,,,,,2024,1,1,January,10,3,Wednesday
2024-000011,2024-01-11,72,14,1,1,34.99,0.1,31.49,,,,,,,,,,,,,,,2024,1,1,January,11,4,Thursday
2024-000012,2024-01-12,28,5,4,2,15.99,0.05,30.38,,,,,,,,,,,,,,,2024,1,1,January,12,5,Friday
2024-000013,2024-01-13,84,7,2,3,14.5,0.1,39.15,,,,,,,,,,,,,,,2024,1,1,January,13,6,Saturday
2024-000014,2024-01-14,33,3,1,1,9.99,0.0,9.99,,,,,,,,,,,,,,,2024,1,1,January,14,0,Sunday
2024-000015,2024-01-15,59,12,3,1,19.99,0.05,18.99,,,,,,,,,,,,,,,2024,1,1,January,15,1,Monday
2024-000016,2024-01-16,102,6,4,2,12.99,0.1,23.38,,,,,,,,,,,,,,,2024,1,1,January,16,2,Tuesday
2024-000017,2024-01-17,41,10,2,1,27.99,0.0,27.99,,,,,,,,,,,,,,,2024,1,1,January,17,3,Wednesday
2024-000018,2024-01-18,75,1,1,1,6.99,0.0,6.99,,,,,,,,,,,,,,,2024,1,1,January,18,4,Thursday
2024-000019,2024-01-19,53,4,3,1,29.99,0.05,28.49,,,,,,,,,,,,,,,2024,1,1,January,19,5,Friday
2024-000020,2024-01-20,66,8,2,1,13.49,0.0,13.49,,,,,,,,,,,,,,,2024,1,1,January,20,6,Saturday
2024-000021,2024-01-21,14,15,4,1,24.99,0.1,22.49,,,,,,,,,,,,,,,2024,1,1,January,21,0,Sunday
2024-000022,2024-01-22,87,3,1,2,9.99,0.05,18.98,,,,,,,,,,,,,,,2024,1,1,January,22,1,Monday
2024-000023,2024-01-23,32,7,3,1,14.5,0.05,13.78,,,,,,,,,,,,,,,2024,1,1,January,23,2,Tuesday
2024-000024,2024-01-24,95,12,2,1,19.99,0.0,19.99,,,,,,,,,,,,,,,2024,1,1,January,24,3,Wednesday
2024-000025,2024-01-25,48,6,1,3,12.99,0.1,35.07,,,,,,,,,,,,,,,2024,1,1,January,25,4,Thursday
2024-000026,2024-01-26,21,10,4,1,27.99,0.05,26.59,,,,,,,,,,,,,,,2024,1,1,January,26,5,Friday
2024-000027,2024-01-27,77,2,3,1,8.99,0.0,8.99,,,,,,,,,,,,,,,2024,1,1,January,27,6,Saturday
2024-000028,2024-01-28,58,14,2,1,34.99,0.1,31.49,,,,,,,,,,,,,,,2024,1,1,January,28,0,Sunday
2024-000029,2024-01-29,36,5,1,2,15.99,0.05,30.38,,,,,,,,,,,,,,,2024,1,1,January,29,1,Monday
2024-000030,2024-01-30,103,3,4,1,9.99,0.0,9.99,,,,,,,,,,,,,,,2024,1,1,January,30,2,Tuesday
2024-000031,2024-01-31,44,11,2,1,21.99,0.0,21.99,,,,,,,,,,,,,,,2024,1,1,January,31,3,Wednesday
2024-000032,2024-02-01,69,8,3,1,13.49,0.0,13.49,,,,,,,,,,,,,,,2024,1,2,February,1,4,Thursday
2024-000033,2024-02-02,17,4,1,1,29.99,0.1,26.99,,,,,,,,,,,,,,,2024,1,2,February,2,5,Friday
2024-000034,2024-02-03,92,6,4,2,12.99,0.1,23.38,,,,,,,,,,,,,,,2024,1,2,February,3,6,Saturday
2024-000035,2024-02-04,50,9,3,1,17.49,0.0,17.49,,,,,,,,,,,,,,,2024,1,2,February,4,0,Sunday
2024-000036,2024-02-05,81,12,2,1,19.99,0.0,19.99,,,,,,,,,,,,,,,2024,1,2,February,5,1,Monday
2024-000037,2024-02-06,27,7,1,3,14.5,0.1,39.15,,,,,,,,,,,,,,,2024,1,2,February,6,2,Tuesday
2024-000038,2024-02-07,73,3,4,1,9.99,0.0,9.99,,,,,,,,,,,,,,,2024,1,2,February,7,3,Wednesday
2024-000039,2024-02-08,11,15,2,1,24.99,0.1,22.49,,,,,,,,,,,,,,,2024,1,2,February,8,4,Thursday
2024-000040,2024-02-09,64,10,3,1,27.99,0.0,27.99,,,,,,,,,,,,,,,2024,1,2,February,9,5,Friday
2024-000041,2024-02-10,108,1,1,2,6.99,0.0,13.98,,,,,,,,,,,,,,,2024,1,2,February,10,6,Saturday
2024-000042,2024-02-11,40,8,4,1,13.49,0.0,13.49,,,,,,,,,,,,,,,2024,1,2,February,11,0,Sunday
2024-000043,2024-02-12,55,14,2,1,34.99,0.1,31.49,,,,,,,,,,,,,,,2024,1,2,February,12,1,Monday
2024-000044,2024-02-13,29,5,3,1,15.99,0.0,15.99,,,,,,,,,,,,,,,2024,1,2,February,13,2,Tuesday
2024-000045,2024-02-14,84,7,2,2,14.5,0.1,26.1,,,,,,,,,,,,,,,2024,1,2,February,14,3,Wednesday
2024-000046,2024-02-15,33,12,1,1,19.99,0.0,19.99,,,,,,,,,,,,,,,2024,1,2,February,15,4,Thursday
2024-000047,2024-02-16,91,6,3,3,12.99,0.1,35.07,,,,,,,,,,,,,,,2024,1,2,February,16,5,Friday
2024-000048,2024-02-17,47,4,4,1,29.99,0.05,28.49,,,,,,,,,,,,,,,2024,1,2,February,17,6,Saturday
2024-000049,2024-02-18,63,3,2,1,9.99,0.0,9.99,,,,,,,,,,,,,,,2024,1,2,February,18,0,Sunday
2024-000050,2024-02-19,19,10,1,1,27.99,0.05,26.59,,,,,,,,,,,,,,,2024,1,2,February,19,1,Monday
2024-000051,2024-02-20,72,8,3,1,13.49,0.0,13.49,,,,,,,,,,,,,,,2024,1,2,February,20,2,Tuesday
2024-000052,2024-02-21,28,15,4,1,24.99,0.1,22.49,,,,,,,,,,,,,,,2024,1,2,February,21,3,Wednesday
2024-000053,2024-02-22,58,6,2,2,12.99,0.05,24.68,,,,,,,,,,,,,,,2024,1,2,February,22,4,Thursday
2024-000054,2024-02-23,41,9,1,1,17.49,0.0,17.49,,,,,,,,,,,,,,,2024,1,2,February,23,5,Friday
2024-000055,2024-02-24,75,12,3,1,19.99,0.0,19.99,,,,,,,,,,,,,,,2024,1,2,February,24,6,Saturday
2024-000056,2024-02-25,53,7,4,3,14.5,0.1,39.15,,,,,,,,,,,,,,,2024,1,2,February,25,0,Sunday
2024-000057,2024-02-26,66,3,2,1,9.99,0.0,9.99,,,,,,,,,,,,,,,2024,1,2,February,26,1,Monday
2024-000058,2024-02-27,14,10,1,1,27.99,0.0,27.99,,,,,,,,,,,,,,,2024,1,2,February,27,2,Tuesday
2024-000059,2024-02-28,87,2,3,1,8.99,0.0,8.99,,,,,,,,,,,,,,,2024,1,2,February,28,3,Wednesday
2024-000060,2024-02-29,32,14,4,1,34.99,0.1,31.49,,,,,,,,,,,,,,,2024,1,2,February,29,4,Thursday
2024-000061,2024-03-01,95,5,1,2,15.99,0.05,30.38,,,,,,,,,,,,,,,2024,1,3,March,1,5,Friday
2024-000062,2024-03-02,48,11,2,1,21.99,0.0,21.99,,,,,,,,,,,,,,,2024,1,3,March,2,6,Saturday
2024-000063,2024-03-03,21,8,3,1,13.49,0.0,13.49,,,,,,,,,,,,,,,2024,1,3,March,3,0,Sunday
2024-000064,2024-03-04,77,4,1,1,29.99,0.05,28.49,,,,,,,,,,,,,,,2024,1,3,March,4,1,Monday
2024-000065,2024-03-05,58,6,4,1,12.99,0.0,12.99,,,,,,,,,,,,,,,2024,1,3,March,5,2,Tuesday
2024-000066,2024-03-06,36,9,2,1,17.49,0.0,17.49,,,,,,,,,,,,,,,2024,1,3,March,6,3,Wednesday
2024-000067,2024-03-07,103,12,3,1,19.99,0.0,19.99,,,,,,,,,,,,,,,2024,1,3,March,7,4,Thursday
2024-000068,2024-03-08,44,7,2,2,14.5,0.05,27.55,,,,,,,,,,,,,,,2024,1,3,March,8,5,Friday
2024-000069,2024-03-09,89,10,3,1,27.99,0.0,27.99,,,,,,,,,,,,,,,2024,1,3,March,9,6,Saturday
2024-000070,2024-03-10,56,3,1,1,9.99,0.0,9.99,,,,,,,,,,,,,,,2024,1,3,March,10,0,Sunday
2024-000071,2024-03-11,78,12,4,1,19.99,0.1,17.99,,,,,,,,,,,,,,,2024,1,3,March,11,1,Monday
2024-000072,2024-03-12,22,6,2,3,12.99,0.1,35.07,,,,,,,,,,,,,,,2024,1,3,March,12,2,Tuesday
2024-000073,2024-03-13,91,15,3,1,24.99,0.05,23.74,,,,,,,,,,,,,,,2024,1,3,March,13,3,Wednesday
2024-000074,2024-03-14,47,8,1,2,13.49,0.0,26.98,,,,,,,,,,,,,,,2024,1,3,March,14,4,Thursday
2024-000075,2024-03-15,63,11,4,1,21.99,0.0,21.99,,,,,,,,,,,,,,,2024,1,3,March,15,5,Friday
2024-000076,2024-03-16,19,2,2,1,8.99,0.0,8.99,,,,,,,,,,,,,,,2024,1,3,March,16,6,Saturday
2024-000077,2024-03-17,104,9,3,1,17.49,0.0,17.49,,,,,,,,,,,,,,,2024,1,3,March,17,0,Sunday
2024-000078,2024-03-18,72,14,1,1,34.99,0.1,31.49,,,,,,,,,,,,,,,2024,1,3,March,18,1,Monday
2024-000079,2024-03-19,28,5,4,2,15.99,0.05,30.38,,,,,,,,,,,,,,,2024,1,3,March,19,2,Tuesday
2024-000080,2024-03-20,84,7,2,3,14.5,0.1,39.15,,,,,,,,,,,,,,,2024,1,3,March,20,3,Wednesday
2024-000081,2024-03-21,33,3,1,1,9.99,0.0,9.99,,,,,,,,,,,,,,,2024,1,3,March,21,4,Thursday
2024-000082,2024-03-22,59,12,3,1,19.99,0.05,18.99,,,,,,,,,,,,,,,2024,1,3,March,22,5,Friday
2024-000083,2024-03-23,102,6,4,2,12.99,0.05,24.68,,,,,,,,,,,,,,,2024,1,3,March,23,6,Saturday
2024-000084,2024-03-24,41,10,2,1,27.99,0.0,27.99,,,,,,,,,,,,,,,2024,1,3,March,24,0,Sunday
2024-000085,2024-03-25,75,1,1,1,6.99,0.0,6.99,,,,,,,,,,,,,,,2024,1,3,March,25,1,Monday
2024-000086,2024-03-26,53,4,3,1,29.99,0.0,29.99,,,,,,,,,,,,,,,2024,1,3,March,26,2,Tuesday
2024-000087,2024-03-27,66,8,2,1,13.49,0.0,13.49,,,,,,,,,,,,,,,2024,1,3,March,27,3,Wednesday
2024-000088,2024-03-28,14,15,4,1,24.99,0.1,22.49,,,,,,,,,,,,,,,2024,1,3,March,28,4,Thursday
2024-000089,2024-03-29,87,3,1,2,9.99,0.05,18.98,,,,,,,,,,,,,,,2024,1,3,March,29,5,Friday
2024-000090,2024-03-30,32,7,3,1,14.5,0.05,13.78,,,,,,,,,,,,,,,2024,1,3,March,30,6,Saturday
2024-000091,2024-03-31,95,12,2,1,19.99,0.0,19.99,,,,,,,,,,,,,,,2024,1,3,March,31,0,Sunday
2024-000092,2024-04-01,44,7,2,1,14.5,0.05,13.78,,,,,,,,,,,,,,,2024,2,4,April,1,1,Monday
2024-000093,2024-04-02,89,12,3,2,19.99,0.05,37.98,,,,,,,,,,,,,,,2024,2,4,April,2,2,Tuesday
2024-000094,2024-04-03,56,6,1,3,12.99,0.1,35.07,,,,,,,,,,,,,,,2024,2,4,April,3,3,Wednesday
2024-000095,2024-04-04,78,10,4,1,27.99,0.05,26.59,,,,,,,,,,,,,,,2024,2,4,April,4,4,Thursday
2024-000096,2024-04-05,22,3,2,1,9.99,0.0,9.99,,,,,,,,,,,,,,,2024,2,4,April,5,5,Friday
2024-000097,2024-04-06,91,15,3,1,24.99,0.1,22.49,,,,,,,,,,,,,,,2024,2,4,April,6,6,Saturday
2024-000098,2024-04-07,47,8,1,2,13.49,0.05,25.63,,,,,,,,,,,,,,,2024,2,4,April,7,0,Sunday
2024-000099,2024-04-08,63,11,4,3,21.99,0.1,59.37,,,,,,,,,,,,,,,2024,2,4,April,8,1,Monday
2024-000100,2024-04-09,19,2,2,1,8.99,0.0,8.99,,,,,,,,,,,,,,,2024,2,4,April,9,2,Tuesday
2024-000101,2024-04-10,104,9,3,1,17.49,0.0,17.49,,,,,,,,,,,,,,,2024,2,4,April,10,3,Wednesday
2024-000102,2024-04-11,72,14,1,1,34.99,0.1,31.49,,,,,,,,,,,,,,,2024,2,4,April,11,4,Thursday
2024-000103,2024-04-12,28,5,4,2,15.99,0.05,30.38,,,,,,,,,,,,,,,2024,2,4,April,12,5,Friday
2024-000104,2024-04-13,84,7,2,3,14.5,0.1,39.15,,,,,,,,,,,,,,,2024,2,4,April,13,6,Saturday
2024-000105,2024-04-14,33,3,1,1,9.99,0.0,9.99,,,,,,,,,,,,,,,2024,2,4,April,14,0,Sunday
2024-000106,2024-04-15,59,12,3,1,19.99,0.05,18.99,,,,,,,,,,,,,,,2024,2,4,April,15,1,Monday
2024-000107,2024-04-16,102,6,4,2,12.99,0.1,23.38,,,,,,,,,,,,,,,2024,2,4,April,16,2,Tuesday
2024-000108,2024-04-17,41,10,2,1,27.99,0.0,27.99,,,,,,,,,,,,,,,2024,2,4,April,17,3,Wednesday
2024-000109,2024-04-18,75,1,1,1,6.99,0.0,6.99,,,,,,,,,,,,,,,2024,2,4,April,18,4,Thursday
2024-000110,2024-04-19,53,4,3,1,29.99,0.05,28.49,,,,,,,,,,,,,,,2024,2,4,April,19,5,Friday
2024-000111,2024-04-20,66,8,2,1,13.49,0.0,13.49,,,,,,,,,,,,,,,2024,2,4,April,20,6,Saturday
2024-000112,2024-04-21,14,15,4,1,24.99,0.1,22.49,,,,,,,,,,,,,,,2024,2,4,April,21,0,Sunday
2024-000113,2024-04-22,87,3,1,2,9.99,0.05,18.98,,,,,,,,,,,,,,,2024,2,4,April,22,1,Monday
2024-000114,2024-04-23,32,7,3,1,14.5,0.05,13.78,,,,,,,,,,,,,,,2024,2,4,April,23,2,Tuesday
2024-000115,2024-04-24,95,12,2,1,19.99,0.0,19.99,,,,,,,,,,,,,,,2024,2,4,April,24,3,Wednesday
2024-000116,2024-04-25,48,6,1,3,12.99,0.1,35.07,,,,,,,,,,,,,,,2024,2,4,April,25,4,Thursday
2024-000117,2024-04-26,21,10,4,1,27.99,0.05,26.59,,,,,,,,,,,,,,,2024,2,4,April,26,5,Friday
2024-000118,2024-04-27,77,2,3,1,8.99,0.0,8.99,,,,,,,,,,,,,,,2024,2,4,April,27,6,Saturday
2024-000119,2024-04-28,58,14,2,1,34.99,0.1,31.49,,,,,,,,,,,,,,,2024,2,4,April,28,0,Sunday
